dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus.s__Anaeroglobus_geminatus	1.73522	2.31607	0.0	0.29579	0	0.30222	0.0	0.0	0.69995	0.0	2.88189	0.07142	0.0	0	0.0	0.0	0.0	0.37358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.19781	0.0	0.0	0.0	0.0	0.0	0	0	39.41933	0.0	0.0	0.0	0.0	0.76069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.01755	0.0	0.0	0.0	5.41272	0.0	0.0	0	0.00348	0.0	0.0	0.0	0.01317
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_invisus	0.51977	0.74842	0.0	1.58137	0	4.29237	0.0	0.0	0.20611	0.0	0.04628	0.03087	0.00488	0	0.0	0.0	1.47274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06174	0	0.0	0.28358	0.00174	0.0	0.0	0.0	0.00144	0	0	0.59192	0.0	1.52825	0.0	0.0	0.47594	0.0	0.0	0.0	0.0	0.0	0.15072	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0084	0.0	0.0	0.00467	0.31542	0.0	0.0	0	0.96502	0.00709	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_micraerophilus	0.18769	0.3912	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_pneumosintes	0.00734	0.23364	0.0	0.0	0	0.0	0.0	0.0	0.27259	0.0	0.0	0.18319	0.0	0	0.0	0.0	0.0	0.75612	0.0	0.0	0.0	0.0	0.0	0.0022	0.14927	0	0.0	0.0	1.13573	0.0	0.0	0.0	0.01078	0	0	0.08619	0.0	0.0	0.0	0.0	0.11652	0.0	0.0	0.0	0.0	0.0	0.91772	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.01137	0.0	0.0	0.0	0.02171	0.0	0.0	0	1.5792	0.00175	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_micronuciformis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01074	0.0	0.0	0.02568	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00902	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.24342	0.01308	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.11159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00796	0.0	0	0	0.09571	0.0	0.0	0.0	0.0	0.0	0.07044	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01977	0.00167	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01388	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.05746	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.04189	0.0	0	0	0.01236	0.0	0.00776	0.00638	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_dispar	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00568	0.0	0.0	0.0	0.01048	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.08891	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00489	0.0	0	0	0.00468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_infantium	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00526	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.03673	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00037	0.0	0	0	0.0045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	0.02174	0.25981	0.05251	0.0	0	7.69983	5.62668	54.48787	5.22338	0.07353	0.52945	2.51504	0.09251	0	4.94033	0.0	1.09802	0.0	0.0	0.89937	0.0	4.31945	10.324	0.20281	2.45728	0	3.28357	0.0	0.71346	0.0	9.54838	8.17164	14.36075	0	0	0.06617	0.0	0.0	8.49486	0.01488	5.025	0.30118	0.26291	16.55939	0.04482	1.58138	0.64162	0.0	0	0.0	3.98939	13.88248	0	0	3.46568	0.0	0.41839	0.91333	0.66686	8.09138	2.00092	0.62377	9.15393	0	0.45081	0.0	14.34208	13.58487	0.00997
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_rodentium	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_rogosae	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_sp_T11011_6	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00928	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_tobetsuensis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas.s__Parvimonas_micra	0.20671	0.36798	0.08506	1.04415	0	0.61322	0.0	0.0	0.87955	0.00232	0.22492	1.35345	0.05082	0	0.0	25.86895	3.4995	2.37845	0.0	0.0	17.70088	0.00125	0.0	0.08988	9.59057	0	0.0	3.21408	3.03766	0.17564	0.06931	0.0	0.03343	0	0	0.9747	0.0	0.0	0.0	2.01461	1.08279	0.0	0.0	4.8946	0.0	0.0	0.36177	0.7943	0	1.79768	0.0	0.38453	0	0	0.04845	0.70565	0.02026	0.0	0.0	0.02041	0.26989	0.18229	0.0	0	0.01921	0.97866	0.05321	0.00328	0.00494
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas.s__Parvimonas_sp_oral_taxon_110	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01761	0.0	0.0	0.0	0.00238
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas.s__Parvimonas_sp_oral_taxon_393	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44171	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus.s__Peptoniphilus_lacrimalis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00217
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_hwasookii	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0664	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.18379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_nucleatum	1.08502	1.21726	11.43857	0.0	0	6.21631	0.02986	0.07972	4.97201	0.01855	0.19842	4.09629	15.35203	0	0.0	0.0	5.20228	0.80281	10.46621	0.00195	0.98777	0.03218	0.0	1.32463	18.67084	0	0.0	10.82606	6.29565	0.0	0.50736	0.38528	0.57161	0	0	10.91953	10.76333	8.79338	0.0	6.41073	2.31865	0.0	0.0	1.47968	0.0	0.87323	9.76978	7.36699	0	24.28781	0.16916	0.45586	0	0	0.49406	1.03706	0.01718	0.15043	0.0	0.32165	3.03519	0.50479	1.2858	0	4.39728	8.67373	2.6558	1.28869	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_periodonticum	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.07058	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.23774	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.04001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_sp_oral_taxon_370	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.00592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_buccalis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00024	0.0	0.15607	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.10202	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.5344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.02939	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_goodfellowii	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.00294	0.0	0.0	0.0	0	0.00068	0.0	0.90317	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_hofstadii	0.0	0.0	0.0	0.0	0	0.0	0.03653	0.00174	0.0	0.00641	0.0	0.26465	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01243	0.0	0.00825	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.33654	0.00359	3.55621	0	0	0.0	0.0	0.0	0.0	0.0	0.53826	0.15591	0.0	0.0	0.03574	0.0	0.0	0.0	0	0.0	0.96718	0.0	0	0	0.24366	0.20118	0.0	0.0909	0.0	0.01153	0.0	0.0	0.0	0	0.00705	0.0	0.0	0.0059	0.03486
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_212	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01503	0.0	0.00313	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.04788	0	0.0	0.0	0.0	0.0	0.06483	0.0	0.09968	0	0	0.0	0.0	0.0	0.0	0.0	1.24814	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.03426	0.0	0	0	1.05302	0.09901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.07676	0.00609
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_215	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01146	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05268	0	0.0	0.0	0.0	0.0	0.22208	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.01369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.06312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_225	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.03567	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.08569	0.0	1.14413	0	0	0.0	0.0	0.0	0.0	0.0	0.20124	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.54217	0.0	0	0	0.08637	0.0	0.0	0.00078	0.0	0.00465	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0003
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_498	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.02875	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01403	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.09327	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01349	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_847	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_879	0.0	0.0	0.0	0.0	0	0.0	0.01592	0.00033	0.0	0.00218	0.0	0.02787	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.04621	0.0	0.13541	0	0	0.0	0.0	0.0	0.0	0.0	0.31148	0.05635	0.0	0.0	0.00892	0.0	0.0	0.0	0	0.0	0.04141	0.0	0	0	0.05382	0.04029	0.0	0.06045	0.0	0.00023	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01463
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__Leptotrichia_wadei	0.0	0.0	0.0	0.0	0.0	0.0	0.26439	0.0	0.08711	0.0	0.0	0.06084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05106	0.0	0.0	0.12711	0	0.0	0.0	0.14073	0.0	3.12243	1.03609	0.43681	0	0.0	0.01379	0.0	0.0	0	0.0	1.06581	0.0	0.0	0.0	0.0	0.06107	0.2814	0.0	0.0	0.0	0.18134	0.0	0.0	0.0	0.02888	0.0	0.20175	1.48762	0.0	0.04174	0.0	0.0	0.0	0	0.00348	0.0	0.0	2.68083	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_yeei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.70422	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.01648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_alaskensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	0.0	0.1408	0.0	0.0	0.0	0.0	1.87005	0.01555	0.0	2.02242	0.0	0.37143	0.0	0.0	7.01399	0.0	0.0	0.0	0.0	0.30565	0.0	1.61749	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01466	0.00406	0.35201	0	0.0	0.0	0.0	0.0	0	0.0	0.00351	3.72096	0.55794	0.0	6.78177	0.87606	0.0	0.0	0.0	0.0	0.3002	33.98782	0.0	0.0	0.53466	2.44665	0.0	0.0	0.0	0.21296	0.0	8.71401	3.20682	0	0.01689	0.0	0.0	0.31301	4.79893
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Ottowia.s__Ottowia_sp_oral_taxon_894	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06672	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.62329	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	11.48246	0.45353	0.1257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Eikenella.s__Eikenella_corrodens	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02018	0.0	0.09222	0.0	0.03079	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.46744	0.0	0.04429	0.10812	0	0.0	0.0	0.01007	0.0	0.09326	0.0	1.56169	0	0.0	0.0	0.39303	0	0	0.0	0.12972	0.09834	0.0	0	0.0668	0.13811	0.0	0.0	0.0	0	0.11828	0.0	0.0	0.0	0.50316	0.20536	0.0	0.0	0.0	0.06652	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00749	3.66431
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Eikenella.s__Eikenella_sp_NML130454	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00586	0.0	0.00264	0.0	0.04117	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.00054	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.20048	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.03863	0.23729	0.0	0.0	0.0	0.0	0.03363	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00444	0.0
