Organism	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.040756914119359534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014342629482071713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015822784810126582	0.0032076984763432237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011467889908256881	0.0	0.0	0.0	0.011213047910295617	0.0	0.1997319034852547	0.0	0.0	0.0	0.036346691519105315	0.0	0.0	0.0	0.0	0.0	0.0	0.405	0.0	0.0	0.0	0.0	0.0	0.014822134387351778	0.0	0.013343799058084773	0.29024081115335865	0.0	0.028481012658227847	0.0	0.0	0.06764705882352942	0.0	0.0	0.0	0.0	0.012589928057553957	0.0	0.08759124087591241	0.0	0.0027881040892193307	0.25084745762711863	0.0	0.002008032128514056	0.0	0.0	0.0051387461459403904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009474590869939707	0.0	0.004142502071251036	0.001386001386001386	0.018374558303886925	0.0	0.0	0.0	0.015050167224080268	0.08850289495450786	0.002435064935064935	0.044164037854889586	0.0	0.0	0.011029411764705883	0.001968503937007874	0.004758128469468675	0.0	0.0	0.001375515818431912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007042253521126761	0.0	0.06557377049180328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010498687664041995	0.005813953488372093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008084074373484236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003088803088803089	0.0	0.0	0.0	0.0	0.0	0.0	0.0006702412868632708	0.0006506180871828237	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009302325581395349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036193029490616625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006939625260235947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063604240282685515	0.0	0.0	0.0006561679790026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004758128469468675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002551020408163265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045992115637319315	0.0	0.0	0.0	0.0016570008285004142	0.0	0.0	0.0	0.0	0.0	0.005016722408026756	0.0	0.0	0.0	0.0	0.0008103727714748784	0.0009191176470588235	0.0	0.0	0.0	0.0	0.001375515818431912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007961783439490446	0.0007668711656441718	0.0007722007722007722	0.002544529262086514	0.0	0.0	0.0	0.0	0.001430615164520744	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018115942028985507	0.0	0.0	0.0	0.0	0.001364256480218281	0.0007968127490039841	0.0	0.0	0.0	0.0	0.0011210762331838565	0.0	0.0	0.0031645569620253164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011025358324145535	0.0032292787944025836	0.0	0.0	0.0	0.0	0.0	0.0010834236186348862	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002506265664160401	0.0	0.0	0.0	0.0	0.0022796352583586625	0.0007541478129713424	0.0010277492291880781	0.0	0.0	0.0	0.0	0.0	0.0	0.00788436268068331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008244023083264633	0.0	0.002508361204013378	0.0	0.0	0.021293375394321766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002751031636863824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042140750105351877	0.0	0.0004950495049504951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009328358208955224	0.0	0.0	0.0015923566878980893	0.0007668711656441718	0.0023166023166023165	0.002544529262086514	0.0	0.0008223684210526315	0.0	0.0	0.0	0.0	0.0	0.0010582010582010583
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0078023407022106625	0.010243277848911651	0.07990867579908675	0.010622154779969651	0.014341590612777054	0.010395010395010396	0.15138282387190682	0.0065116279069767444	0.005644402634054562	0.0	0.020833333333333336	0.01775147928994083	0.07116564417177915	0.0026362038664323375	0.005382131324004306	0.001364256480218281	0.029482071713147415	0.001128668171557562	0.004284490145672665	0.006550218340611353	0.0	0.0011210762331838565	0.008604206500956023	0.012218045112781954	0.014767932489451477	0.0044603033006244425	0.0009606147934678194	0.0	0.0031779661016949155	0.0	0.012755102040816327	0.007911392405063292	0.0032076984763432237	0.076171875	0.017482517482517484	0.0010152284263959391	0.0016051364365971107	0.003260869565217391	0.008105369807497468	0.08818770226537218	0.03784403669724771	0.01592356687898089	0.010736196319018405	0.002347417840375587	0.0010193679918450561	0.006591337099811676	0.0	0.07912457912457913	0.0011025358324145535	0.05166846071044134	0.001863932898415657	0.0008620689655172414	0.0007704160246533128	0.0	0.08421052631578947	0.011917659804983749	0.0	0.0025	0.0	0.04343534057255676	0.0010438413361169101	0.0043859649122807015	0.000847457627118644	0.001976284584980237	0.0	0.02119309262166405	0.011406844106463879	0.0034802784222737818	0.03322784810126582	0.004545454545454545	0.004700352526439483	0.03823529411764706	0.005893909626719057	0.1564102564102564	0.004995004995004995	0.0027434842249657062	0.05575539568345324	0.003395585738539898	0.0	0.005847953216374269	0.0009293680297397769	0.05423728813559322	0.0	0.12550200803212852	0.0	0.0030165912518853697	0.08119218910585817	0.0009784735812133072	0.03400416377515614	0.0021645021645021645	0.004454342984409799	0.0019815059445178335	0.0012300123001230013	0.011826544021024968	0.020833333333333332	0.0	0.0018744142455482662	0.03396851698425849	0.000693000693000693	0.011307420494699646	0.00468384074941452	0.015663643858202802	0.027559055118110236	0.1906354515050167	0.010752688172043012	0.018668831168831168	0.09069400630914826	0.0	0.010534846029173421	0.14797794117647056	0.000984251968503937	0.008723235527359239	0.19952774498229042	0.0038910505836575876	0.015130674002751032	0.0044444444444444444	0.007667031763417305	0.01078167115902965	0.0009354536950420954	0.002421307506053269	0.0	0.045492603963159364	0.0011682242990654205	0.019061583577712607	0.003395585738539898	0.0015455950540958269	0.0	0.005056890012642225	0.028132992327365727	0.06980198019801981	0.0	0.0019218449711723253	0.06659836065573771	0.0012511729746637473	0.004807692307692308	0.0018832391713747645	0.004519044544867656	0.014184397163120567	0.009009009009009009	0.0	0.0004860267314702309	0.0013123359580052493	0.12015503875968991	0.001238850346878097	0.00176522506619594	0.002728512960436562	0.0035335689045936395	0.0005059448520111307	0.04702495201535509	0.000942951438000943	0.02654867256637168	0.0	0.0044987146529562975	0.0	0.00045392646391284613	0.03771428571428572	0.0	0.0033688938798427854	0.008777429467084638	0.0016142050040355124	0.0010057832537088258	0.0026845637583892616	0.0	0.002380952380952381	0.0	0.009700176366843033	0.021945021945021948	0.0002847380410022779	0.0014391940513312545	0.004301075268817204	0.002097168822090178	0.0	0.014598540145985401	0.000975609756097561	0.00046189376443418013	0.002450229709035222	0.002425222312045271	0.0	0.0	0.0	0.0076335877862595426	0.0	0.0030864197530864196	0.0	0.01715686274509804	0.0	0.05056179775280899	0.0	0.0	0.00546448087431694	0.003590664272890485	0.010101010101010102	0.0025252525252525255	0.0	0.0	0.0	0.021621621621621623	0.0076726342710997444	0.0009699321047526673	0.007173601147776184	0.0	0.00258732212160414	0.0012903225806451613	0.0	0.001725625539257981	0.007881773399014778	0.004347826086956522	0.01585820895522388	0.0014124293785310734	0.00361794500723589	0.002388535031847134	0.016104294478527608	0.0007722007722007722	0.003816793893129771	0.0	0.001644736842105263	0.011929824561403509	0.010303030303030303	0.002861230329041488	0.012734584450402145	0.013662979830839299	0.1343915343915344
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009302325581395349	0.0	0.0028328611898017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003083247687564234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009727626459143969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008428150021070375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018879798615481435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016790597265531303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031746031746031746
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0	0.010243277848911651	0.0	0.012139605462822459	0.0	0.0	0.0	0.0	0.0	0.01558073654390935	0.0	0.0	0.001226993865030675	0.0	0.002152852529601722	0.04774897680763984	0.004780876494023904	0.0	0.0	0.0	0.007865168539325843	0.0	0.0019120458891013384	0.0018796992481203006	0.003164556962025316	0.0008920606601248885	0.0	0.0	0.001059322033898305	0.0	0.0	0.003955696202531646	0.0	0.0	0.0	0.0	0.0	0.002173913043478261	0.0	0.0	0.0	0.0021231422505307855	0.007668711656441718	0.0	0.0	0.0018832391713747645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013435700575815739	0.0	0.0	0.0	0.011864406779661017	0.0	0.014492753623188406	0.0031397174254317113	0.0	0.0	0.014240506329113925	0.010227272727272727	0.0	0.0	0.0	0.0	0.0	0.027434842249657063	0.0	0.016129032258064516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020554984583761562	0.007827788649706457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018744142455482662	0.0	0.000693000693000693	0.0	0.0	0.0	0.0	0.0016722408026755853	0.0	0.0	0.0	0.0	0.00486223662884927	0.0	0.002952755905511811	0.0	0.009445100354191263	0.0038910505836575876	0.03163686382393398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01791277258566978	0.0	0.0	0.004250386398763524	0.0	0.001685630004214075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018832391713747645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010654112983151635	0.0011032656663724626	0.0	0.0	0.0	0.0009596928982725527	0.0	0.0	0.0	0.0	0.0	0.0	0.00028571428571428574	0.0062932662051604785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019429119692971935	0.0	0.0	0.0	0.0	0.0	0.0	0.037672281776416544	0.0	0.0	0.0	0.0	0.001272264631043257	0.01675257731958763	0.0	0.0	0.0	0.0012004801920768306	0.0	0.0	0.01607717041800643	0.00546448087431694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004849660523763337	0.0	0.04660452729693742	0.00905562742561449	0.0	0.0	0.001725625539257981	0.0009852216748768472	0.0	0.0018656716417910447	0.0014124293785310734	0.0	0.007961783439490446	0.0007668711656441718	0.0069498069498069494	0.06743002544529263	0.0	0.0024671052631578946	0.0	0.0	0.2632331902718169	0.0	0.0	0.010582010582010583
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto	0.0	0.0038412291933418692	0.001141552511415525	0.024279210925644917	0.003911342894393742	0.014553014553014554	0.0	0.0009302325581395349	0.0	0.007082152974504249	0.0018115942028985507	0.0	0.0	0.0	0.001076426264800861	0.09822646657571622	0.0	0.0	0.0034275921165381317	0.001091703056768559	0.0011235955056179776	0.0067264573991031385	0.0	0.009398496240601503	0.0	0.0008920606601248885	0.005763688760806916	0.0	0.0	0.01680672268907563	0.0	0.0	0.0	0.005859375	0.0	0.0	0.0	0.0	0.0	0.0016181229773462784	0.04472477064220184	0.006369426751592357	0.03067484662576687	0.0011737089201877935	0.0010193679918450561	0.0	0.0	0.0	0.0	0.001076426264800861	0.0	0.0	0.0	0.0	0.0010526315789473684	0.0	0.0	0.0	0.0067178502879078695	0.007897334649555774	0.0	0.0	0.0	0.010869565217391304	0.0013175230566534915	0.0	0.0	0.001160092807424594	0.006329113924050633	0.0022727272727272726	0.0011750881316098707	0.0	0.0	0.0	0.000999000999000999	0.01783264746227709	0.0	0.0	0.0	0.005012531328320802	0.0	0.0	0.0	0.001004016064257028	0.001519756838905775	0.0	0.0	0.03913894324853229	0.0	0.0	0.0	0.0	0.0	0.000657030223390276	0.0	0.008613264427217916	0.005623242736644798	0.0033140016570008283	0.0	0.0028268551236749115	0.0	0.0	0.0	0.0008361204013377926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2030134813639968	0.0	0.0019455252918287938	0.012379642365887207	0.0	0.0	0.0	0.0	0.0	0.0	0.003907340217694669	0.0	0.002932551319648094	0.0	0.0	0.0	0.0	0.0	0.06584158415841584	0.22887323943661972	0.3427290198590647	0.0	0.02658742571160463	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035398230088495575	0.1188118811881188	0.0	0.0	0.0	0.0	0.0	0.0	0.01755485893416928	0.0	0.0	0.0	0.0	0.0	0.0	0.04188712522045855	0.002079002079002079	0.0	0.0	0.0	0.0	0.008333333333333333	0.0	0.0024390243902439024	0.0	0.0027565084226646246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017341040462427744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010810810810810811	0.0	0.0	0.027259684361549498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018656716417910447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001644736842105263	0.002105263157894737	0.0024242424242424242	0.0	0.002680965147453083	0.0	0.004232804232804233
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Sarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001364256480218281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004601226993865031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003913894324853229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01506740681998414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006726457399103139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008025682182985554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007930214115781126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Parvimonas	0.0	0.0	0.0	0.0015174506828528073	0.001303780964797914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008787346221441124	0.0	0.002728512960436562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010548523206751054	0.0	0.0	0.0	0.0031779661016949155	0.0009337068160597573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008090614886731392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009596928982725527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000835421888053467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003863987635239567	0.0	0.0	0.0076726342710997444	0.0	0.0	0.0	0.0	0.0009383797309978105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012797881729920565	0.0	0.0	0.0005059448520111307	0.0	0.0004714757190004715	0.007079646017699115	0.0	0.0	0.0	0.0	0.00028571428571428574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005614823133071309	0.0	0.0	0.0	0.0	0.0	0.009603841536614645	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
