dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.0	0.0	0.28167	0.0083	0.01183	0.23925	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582	0.06717	0.09114	0.0	0.0	0.03432	0.0	0.12498	0.01912	0.0	0.04809	0.0	0.0	0.0	0.0005	0.0	0.0	0.0199	1.57109	0.04999	0.0	0.02621	0.0	0.0	0.0	0.00076	0.0	0.02313	0.0	0.0	0.0	0.0	0.0	0.0297	0.0	0.0	0.0	0.0	1.16028	0.0	0.0	0.0	0.1285	0.0	0.0	0.0	0.00529	0.0	0.0	0.08236	0.0	0.00955	0.02341	0.0	0.00739	8.74555	0.0	0.0	0.14273	0.0	0.02203	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0007	2.40739	0.13547	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.00017	0.1151	0.0	0.0	0.05527	0.0	0.01296	0.0	0.0	0.0	0.0	0.00047	0.23803	0.00494	0.0	0.00879	0.0	0.02847	0.0	0.0	0.04626	0.00154	0.00226	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	19.70982	36.1266	0.28804	2.45488	2.56971	4.57007	7.09485	7.96551	15.99283	10.25493	10.34892	7.12944	8.78976	7.85554	1.90967	1.16085	7.46411	7.33462	6.0575	3.61219	0.55123	0.7654	2.65407	4.52305	10.46639	3.34821	6.68733	9.52456	7.17772	4.77262	1.84494	11.27055	3.06921	12.36947	13.97685	30.85221	29.31115	7.98634	4.36446	10.14178	13.54165	13.38339	8.53097	17.04466	0.01167	8.36296	20.24337	2.67217	0.08991	8.57002	13.91197	6.88466	11.14917	5.92964	13.29213	6.72122	4.18513	18.1502	10.61523	8.88201	12.72111	23.1948	38.19885	22.09515	7.03648	6.24772	3.83324	9.53533	9.51178	13.26425	11.90346	9.58192	7.61857	17.94576	11.87129	5.30671	0.79825	5.5004	12.66013	0.36597	18.74118	7.03032	11.86867	11.66937	1.70217	0.16613	4.01922	5.78548	6.82944	17.72208	8.8283	0.01959	28.58245	9.02993	11.4493	0.00603	7.57314	9.4002	20.74385	7.88274	6.98984	4.67694	1.04865	17.29502	24.10645	14.09039	7.71388	6.87241	0.04851	12.78392	17.90809	22.68429	12.355	9.23451	7.05806	11.68445	3.69709	12.61806	14.19063	15.20657	10.7282	14.9096	6.04283	13.98052	13.21087
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	0.08406	0.03924	2.49298	0.32948	0.83856	0.24532	0.08301	0.00222	0.81826	0.06033	0.09121	0.00101	0.10793	0.53794	0.19322	0.0	0.24618	0.02539	0.0	0.69365	0.25729	0.01544	0.15324	0.38858	0.02272	0.00982	0.12156	0.29243	0.04832	0.0	0.15833	0.05874	0.0	0.2088	0.01415	0.29176	0.04139	0.0086	0.31382	0.19272	0.01158	0.0457	0.0	0.0	1.12818	0.0	0.0	0.10095	0.1059	0.0	0.0281	0.39427	0.01794	0.04662	0.07589	0.09175	2.87291	0.024	0.04205	0.04654	0.06028	0.03631	0.11697	2.15316	0.14576	0.41394	0.42656	0.04909	0.21658	0.0	0.01434	0.0014	1.04729	0.02655	0.4129	0.14866	0.72393	0.02633	0.01577	0.64419	0.02889	0.00358	0.06929	0.06148	0.0788	0.79519	0.04061	0.13676	0.03719	0.03374	0.03478	0.58678	0.26527	0.0	0.00664	0.09779	0.04469	0.02603	0.0394	0.0	0.06065	0.0129	2.47023	0.00514	0.0	0.0	0.0525	0.08308	1.34174	0.03086	0.05652	0.53664	0.16864	0.16124	0.10701	0.02147	0.08902	0.13583	0.27993	0.0	0.03843	0.28147	0.43193	0.14884	0.05935
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.33131	0.25962	0.16594	0.10677	0.04675	0.08434	0.00292	0.03334	0.12845	0.34785	0.06629	0.68275	1.19363	0.0	0.0404	0.00868	0.09457	0.15643	0.07409	0.71855	0.0112	0.0	0.0	0.0932	0.12574	0.05905	0.04617	0.14656	0.11211	0.10556	0.13594	0.24903	0.40737	0.0794	0.06843	0.18998	0.67974	0.31961	0.01556	0.22526	0.05397	0.0726	0.11877	0.52472	0.0	0.25708	0.19416	0.077	0.0	0.04121	0.68696	0.23697	0.02735	0.03269	0.56928	0.09427	0.26679	1.29546	0.28241	0.36042	0.09457	0.596	0.67152	0.0	0.52625	0.77711	0.0	0.14928	0.5679	0.0631	0.01966	0.22853	0.44488	0.27889	0.2991	0.0208	0.0	0.17074	0.00481	0.21693	0.21992	0.0635	0.00336	0.0	0.00408	0.0	1.39056	0.13344	0.18374	0.43297	0.00747	0.01122	0.34328	0.27353	0.37833	0.00364	0.16265	0.14877	0.20029	0.19364	0.00719	0.15273	0.0	0.33081	0.33396	0.3541	0.16542	0.17376	0.0018	0.39498	0.12596	0.03697	0.32089	0.37057	0.41848	0.06973	0.14749	0.01718	0.0	0.04603	1.18713	0.62636	0.72038	0.35668	0.6809
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.0	0.0	0.00714	0.00025	0.01103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05002	0.0	0.0	0.0	0.00797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02464	0.0	0.0	0.0	0.01476	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00304	0.00239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.0	0.0	0.01283	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179	0.0	0.08132	0.0	0.0	0.0	0.0	0.00057	0.0	0.00641	0.0	0.0	0.00273	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.0	0.0	0.03161	0.00652	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.0	0.0	0.15401	0.0	0.0	0.0	0.0	0.0	0.02242	0.11135	0.01365	0.00594	0.0	0.0	0.03821	0.0	0.0	0.0	0.0	0.0	0.00098	0.00565	0.0	0.0	0.0	0.0	0.0	0.00237	0.00235	0.0	0.00523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482	0.00257	0.04779	0.12455	0.00614	0.0	0.0	0.0	0.00234	0.0	0.0	0.33865	0.00024	0.00391	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.00434	0.0105	0.0	0.00129	0.18977	0.0	0.0	0.0	0.0	0.00919	0.37138	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.01303	0.01028	0.0	0.00922	0.0	0.00405	0.00587	0.01923	0.0	0.0	0.12852	0.0	0.01091	0.0	0.0	0.02785	0.00117	0.00621	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.0	0.23197	0.91103	0.26335	0.26485	0.20768	4.1941	0.17817	0.2934	3.04864	0.17346	17.01459	0.26045	0.2105	0.0	2.74336	3.95328	1.35961	7.1867	0.133	0.11555	2.9388	0.0	0.0	0.3702	3.0819	1.3721	0.0	0.72616	0.05256	39.02602	0.70736	2.12844	1.06859	0.0884	3.0228	0.07771	0.78872	3.82471	0.01121	0.21903	1.72466	5.736	0.26754	0.0	0.03462	1.76641	1.60729	0.00933	0.38364	0.27011	0.67385	0.53573	9.52776	0.95306	0.07856	0.07494	0.01544	0.08732	0.03063	1.58917	1.13623	0.13364	0.05729	0.59531	0.06189	9.37644	0.31429	1.02502	0.48728	9.54932	0.18056	0.16094	0.04283	0.06384	1.45788	5.52331	0.75796	1.12594	0.59962	0.65753	31.03132	1.94752	17.97666	0.43556	0.16319	10.44271	3.39035	0.03135	0.01225	0.06765	0.0	0.11536	0.82672	5.36071	1.06406	3.88644	0.79766	0.01728	0.53187	0.00541	0.15056	0.12358	0.0173	0.66295	1.58851	8.85184	1.20495	0.0	0.03048	0.44969	1.01707	0.57933	6.56488	0.21974	0.01071	2.60051	0.11962	3.46425	0.16013	0.0	0.27674	0.00398	0.14343	0.00699
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	1.35254	1.87623	2.8673	11.10764	1.72959	11.24886	4.685	0.27543	1.1071	5.84161	5.07367	1.70841	0.0	7.03739	0.29032	1.45882	2.64512	9.90618	1.5806	10.39894	28.70171	8.04412	6.5898	0.0	12.49286	5.95574	4.30128	0.45687	2.88773	2.33507	0.39742	0.29655	3.90938	0.61065	6.64747	0.16694	4.21723	8.48048	1.58255	6.21463	14.85276	2.53757	1.3881	9.80398	0.01685	4.3452	2.81994	5.76075	0.0	3.17278	20.15074	3.69989	5.38407	8.38647	12.22143	4.89635	9.61405	4.20101	6.47662	2.48207	2.63543	5.38642	1.24558	4.77787	3.87256	1.1657	6.38935	17.95997	14.05208	0.40297	3.16586	6.48759	0.52272	5.89715	9.97239	8.95381	6.81492	14.97524	4.69657	12.23226	11.31173	1.73953	0.0	3.87858	3.49241	1.3012	1.13208	4.35243	1.42086	12.37178	0.00837	0.0	1.76861	12.41692	0.4705	0.0	1.16554	4.46192	0.7964	8.40869	1.3603	5.28629	0.04583	10.18537	3.18681	1.11743	9.53442	2.46184	0.03102	13.87156	2.59234	4.20291	6.35924	1.35488	0.09554	4.44814	25.46191	2.24817	1.84984	2.0135	0.00762	6.38255	7.69927	2.15299	3.97847
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.03438	0.16665	0.49246	0.47657	0.98501	0.83039	0.04033	0.01423	0.0	0.41687	0.00854	0.01299	0.08531	0.38446	0.49303	2.07438	0.80608	0.01574	0.0023	0.15348	1.27695	0.3566	0.3152	0.08624	0.12609	0.09588	0.80458	0.03719	0.03769	0.0	0.03628	0.06027	0.00753	0.04746	0.01125	0.04361	0.13336	0.76398	0.0205	0.11033	0.04304	0.05211	0.00495	0.0	0.60284	0.0	0.0	0.26961	0.00217	0.0	0.0	9.26086	0.05845	0.08378	0.03488	0.01089	3.94419	0.00257	0.01334	0.04886	0.13795	0.02354	0.76127	0.43794	0.01076	0.05823	0.13086	0.14905	0.7377	0.01164	0.04942	0.08406	0.14816	0.01575	0.21899	0.14433	0.40979	0.36698	0.37647	0.53155	0.02492	0.0617	0.02988	0.25052	0.43473	0.52743	0.53879	0.0469	0.10196	0.00279	0.02389	0.0	0.0	0.00447	0.06535	0.11381	0.03681	0.04215	0.02376	0.59771	0.02817	0.06041	3.7761	0.031	0.06906	0.0299	0.10415	0.07218	0.0	0.07731	0.01335	0.19929	0.1213	1.33078	0.06454	0.0	0.09496	0.00457	0.20022	0.0	0.00083	0.3666	0.04023	0.08972	0.1638
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00526	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Bulleidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00386	0.0	0.00477	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.75208	0.01579	0.03129	0.0	0.0	0.0	0.0	1.77504	0.0	1.97346	0.0	0.67584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436	0.0	0.0386	0.0	15.88374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09603	14.03958	0.0	0.0	1.58792	0.24285	0.0	0.0	0.0	0.01029	0.18549	0.0	0.0	0.38051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31733	0.0	0.04291	0.0	0.0	0.0	0.0	3.43407	0.0	0.0	0.0	1.98893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.01568	0.0	0.0	0.0005	0.5644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02575	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.17552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02247	0.0	0.25143	0.0	0.0	0.01453	0.0	0.01488	0.0	0.0	0.08708	0.02851	0.01205	0.0	0.0	0.00619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.0	0.0	0.0	0.00938	0.0	0.07023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.02108	0.0	0.0	0.0	0.0	0.0	0.00366	0.00037	0.0	0.00033	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08761	0.0	0.0	0.0	2.12858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00771	0.0051	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.04807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00302	0.0	0.0	0.00455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10753	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.00872	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.00077	0.0	0.0085
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.0	0.0	0.47228	0.34336	0.05269	0.7928	0.0	0.0	0.11994	0.04971	0.00655	0.0	0.0214	0.0	0.28844	0.34023	0.0	0.1119	0.0	0.01354	0.12786	0.06993	0.26011	0.02329	0.0	0.0064	0.0	0.04061	0.0	0.0	0.0	0.01766	0.04257	0.09278	0.01247	0.24149	0.0	0.02617	0.55564	0.29629	0.0	0.0	0.0	0.0	2.66161	0.0	0.0	0.08275	0.11288	0.0	0.1093	0.44575	0.15097	0.0	0.0	0.07962	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02345	0.00658	0.03349	0.0002	0.07804	0.0	0.0	0.00472	0.0	0.05624	0.0	0.0	0.01345	0.04406	0.00322	0.53347	0.0	0.0	0.0	0.00137	0.4742	0.01145	0.0	0.0	0.07472	0.03635	0.01158	1.11153	0.0	0.0	0.0	0.00421	0.00091	0.0	0.0	0.0	0.0	0.0	0.64846	0.00509	0.0	0.0	0.0	0.19366	0.00075	0.02427	0.01373	0.0	0.03553	0.1212	0.00762	0.00535	0.05086	0.08689	0.0	0.00087	0.0	0.05679	0.00367	0.00441	0.00106
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81916	0.0	0.0	0.0	0.0	0.02007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01177	0.0	0.0	0.0	0.58538	0.0	0.20535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26614	0.0	0.0	0.0	0.0	0.00445	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	0.0	0.0	0.0	0.0	4.77745	0.0	0.02829	0.0	0.0	0.4524	0.0	0.0	0.0	0.06286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44359	0.0	0.0	0.0	0.0	0.42285	0.06208	0.30488	1.36734	0.1334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13818	0.0	0.0	0.0	0.03448	0.0	1.5904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516	0.0	0.0	0.0	0.0	0.0	0.1622	0.0	0.0	0.41862	0.0	0.0	0.0	0.0	0.0	0.60648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0.0	0.05491	0.0	0.0	0.0	0.0	0.0	0.01935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02426	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03657	0.0	0.0	0.0	0.07943	0.0	0.08743	0.0	0.08339	0.0	0.36038	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.00976	0.0	2.24596	0.16701	0.0	0.11029	0.0	0.0	0.0	0.0	0.0	0.01821	0.0	0.0	0.0	0.0	0.40914	1.58663	0.0	0.80044	1.66674	0.0	0.17375	0.0	0.70573	0.0	1.7195	0.0	0.0	0.0	0.0	0.0	0.0	0.01881	0.0	0.0	0.0657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00653	0.16636	0.0	0.0	0.0	0.0	0.0	0.0	0.06376	0.25364	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81013	0.0	0.0	0.0	2.53037	0.08187	0.0045	0.35693	0.0	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.1786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.00694	0.0	0.03006	0.0	0.12481	0.0	0.01257	0.0	0.0	0.02058	0.01139	0.0	0.0	0.00125	0.0	0.0	0.0113	0.0	0.0121	0.06473	0.02986	0.0	0.0	0.0	0.0	0.01627	0.09933	0.0	0.0	0.0	0.00693	0.00053	0.01754	0.0	0.00482	0.0	0.01467	0.0	0.01253	0.02519	0.0	0.0149	0.00297	0.0	0.0	0.0	0.0	0.14295	0.0	0.00738	0.0	0.0	0.00131	0.00354	0.0	0.0	0.06421	0.0	0.00904	0.00165	0.0	0.0	0.01425	0.0	0.0195	0.01324	0.00393	0.0	0.0	0.0	0.0	0.009	0.10411	0.00039	0.03541	0.0	0.1466	0.00613	0.01501	0.0021	0.0	0.0	0.02936	0.0072	0.0	0.0	0.005	0.07387	0.0179	0.0	0.01452	0.0	0.00574	0.0	0.00649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15008	0.00583	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.00569	0.0	0.04156	0.0	0.0	0.0	0.03017	0.0	0.0	0.00369	0.0	0.0	0.0	0.04631
